timestamp,Left_Engine_Temp,Right_Engine_Temp,Left_Inverter_Temperature,Right_Inverter_Temperature,Right_Gearbox_Temp,Right_Radiator_Temp,Left_Gearbox_Temp,Left_Radiator_Temp,Car_Speed,GSPSpeed,Suspension_Back_Left,Suspension_Back_Right,Suspension_Front_Left,Suspension_Front_Right,Brake_Pedal,Accelerator_Pedal,Raw_Direction,lat,lon,Flag,Raw_Direction,GPSCoords,Flag
2024-06-16T18:02:15.514174,28,203,18,47,100,184,128,0,0,0.017,21773,45838,3100,2974,2360,1483,1181,46.20739,7.6088,0,1181,0 0,0
2024-06-16T18:02:15.909054,28,203,19,49,240,179,60,0,0,0.078,19469,37646,3101,2972,2362,1482,1179,46.20739,7.6088,0,1179,0 0,0
2024-06-16T18:02:16.435735,28,204,19,49,220,243,56,0,0,0.078,15885,36878,3098,2972,2365,1484,1178,46.20739,7.6088,0,1178,0 0,0
2024-06-16T18:02:16.946815,28,205,19,48,108,250,168,0,0,0.02,17421,37646,3103,2976,2365,1482,1180,46.20739,7.6088,0,1180,0 0,0
2024-06-16T18:02:17.457683,28,203,19,50,160,91,176,0,0,0.02,16909,35854,3102,2978,2362,1483,1181,46.20739,7.6088,0,1181,0 0,0
2024-06-16T18:02:17.973480,28,205,19,50,180,206,236,0,0,0.091,16909,34574,3116,2977,2364,1479,1182,46.20739,7.6088,0,1182,0 0,0
2024-06-16T18:02:18.481791,28,203,19,50,108,172,196,0,0,0.091,19725,39694,3098,2975,2365,1483,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:18.997457,28,203,19,52,160,146,36,0,0,0.014,19213,39182,3096,2978,2362,1483,1180,46.207389,7.6088,0,1180,0 0,0
2024-06-16T18:02:19.505638,28,203,19,52,184,210,40,0,0,0.014,16141,38670,3102,2977,2365,1482,1182,46.207389,7.6088,0,1182,0 0,0
2024-06-16T18:02:20.018722,28,204,19,53,76,65,20,0,0,0.025,19469,41230,3100,2975,2368,1484,1185,46.207389,7.6088,0,1185,0 0,0
2024-06-16T18:02:20.427856,28,201,19,52,64,247,116,0,0,0.025,18189,37902,3105,2977,2366,1484,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:20.942222,28,203,19,53,164,215,116,0,0,0.029,20237,41230,3100,2975,2362,1482,1182,46.207389,7.6088,0,1182,0 0,0
2024-06-16T18:02:21.454963,28,203,19,54,164,3,60,0,0,0.029,22797,41230,3100,2975,2366,1484,1182,46.207389,7.6088,0,1182,0 0,0
2024-06-16T18:02:21.964042,28,204,19,54,8,236,196,0,0,0.074,18189,37134,3106,2977,2366,1480,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:22.476105,28,203,19,54,204,243,56,0,0,0.074,15629,40974,3097,2971,2368,1482,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:22.988395,28,201,19,56,8,120,136,0,0,0.009,16653,38158,3096,2972,2365,1484,1180,46.207389,7.6088,0,1180,0 0,0
2024-06-16T18:02:23.499492,28,203,19,56,4,246,108,0,0,0.009,16909,34574,3096,2973,2367,1484,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:24.015189,28,204,19,57,92,6,104,0,0,0.013,19981,38158,3098,2975,2366,1482,1182,46.207389,7.6088,0,1182,0 0,0
2024-06-16T18:02:24.524626,28,203,19,57,128,216,128,0,0,0.013,18189,39950,3102,2973,2367,1483,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:24.934333,28,204,19,58,52,185,152,0,0,0.036,19213,36110,3099,2977,2369,1482,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:25.444866,28,203,19,58,56,169,156,0,0,0.036,16653,34574,3104,2976,2370,1484,1181,46.207389,7.6088,0,1181,0 0,0
2024-06-16T18:02:25.957636,28,203,19,58,144,12,196,0,0,0.024,18701,39182,3106,2973,2366,1481,1182,46.207389,7.6088,0,1182,0 0,0
2024-06-16T18:02:26.468818,28,202,19,60,212,225,20,0,0,0.024,17165,35854,3099,2978,2367,1482,1181,46.207388,7.6088,0,1181,0 0,0
2024-06-16T18:02:26.980983,28,203,19,60,244,214,104,0,0,0.02,28941,44046,3100,2976,2368,1484,1181,46.207388,7.6088,0,1181,0 0,0
2024-06-16T18:02:27.492642,28,202,19,60,32,5,92,0,0,0.02,19213,38670,3105,2976,2370,1480,1182,46.207388,7.6088,0,1182,0 0,0
2024-06-16T18:02:28.006554,28,204,19,58,120,184,128,0,0,0.019,18189,36878,3106,2979,2365,1483,1181,46.207388,7.6088,0,1181,0 0,0
2024-06-16T18:02:28.520104,28,202,19,60,76,195,52,0,0,0.019,17677,36878,3095,2972,2366,1483,1181,46.207388,7.6088,0,1181,0 0,0
2024-06-16T18:02:28.927620,28,203,19,61,100,15,240,0,0,0.016,18957,41230,3099,2975,2369,1483,1181,46.207388,7.6088,0,1181,0 0,0
2024-06-16T18:02:29.438944,28,204,19,62,28,201,148,0,0,0.016,16141,36878,3089,2974,2366,1483,1182,46.207388,7.6088,0,1182,0 0,0
2024-06-16T18:02:29.969523,28,203,19,62,128,195,56,0,0,0.01,18445,36622,3102,2976,2370,1485,1181,46.207388,7.6088,0,1181,0 0,0
2024-06-16T18:02:30.472991,28,203,19,62,196,186,168,0,0,0.01,14605,35598,3073,2976,2371,1482,1180,46.207387,7.6088,0,1180,0 0,0
2024-06-16T18:02:30.990745,28,203,19,63,64,165,84,0,0,0.017,18957,39950,3091,2978,2372,1482,1182,46.207387,7.6088,0,1182,0 0,0
2024-06-16T18:02:31.498617,28,202,19,61,148,77,216,0,0,0.017,16141,34062,3094,2973,2368,1483,1181,46.207387,7.6088,0,1181,0 0,0
2024-06-16T18:02:32.111108,28,202,20,64,148,53,88,0,0,0.036,18189,35854,3088,2975,2368,1483,1181,46.207387,7.6088,0,1181,0 0,0
2024-06-16T18:02:32.419183,28,204,20,64,164,246,108,0,0,0.036,21261,42766,3090,2973,2373,1484,1182,46.207387,7.6088,0,1182,0 0,0
2024-06-16T18:02:32.931376,28,203,20,64,20,56,140,0,0,0.026,24589,45582,3084,2975,2371,1485,1182,46.207387,7.6088,0,1182,0 0,0
2024-06-16T18:02:33.442518,28,202,20,66,116,56,136,0,0,0.026,20749,39182,3094,2978,2370,1483,1181,46.207387,7.6088,0,1181,0 0,0
2024-06-16T18:02:33.955383,28,200,20,64,128,46,236,0,0,0.009,16141,36622,3094,2977,2369,1484,1183,46.207387,7.6088,0,1183,0 0,0
2024-06-16T18:02:34.467018,28,202,20,66,88,221,220,0,0,0.009,20493,40718,3101,2978,2370,1484,1181,46.207387,7.6088,0,1181,0 0,0
2024-06-16T18:02:34.979340,28,198,20,66,120,228,68,0,0,0.021,14861,35342,3101,2978,2369,1480,1182,46.207387,7.6089,0,1182,0 0,0
2024-06-16T18:02:35.492149,28,202,20,66,80,210,44,0,0,0.021,21261,39694,3100,2974,2368,1484,1181,46.207387,7.6089,0,1181,0 0,0
2024-06-16T18:02:36.003460,28,201,20,68,0,6,104,0,0,0.012,17933,39182,3095,2978,2368,1482,1181,46.207387,7.6089,0,1181,0 0,0
2024-06-16T18:02:36.402113,28,200,20,67,32,146,40,0,0,0.012,14861,34062,3098,2977,2373,1484,1182,46.207387,7.6089,0,1182,0 0,0
2024-06-16T18:02:36.906682,28,201,20,69,132,62,224,0,0,0.019,19213,39438,3107,2978,2368,1483,1181,46.207387,7.6089,0,1181,0 0,0
2024-06-16T18:02:37.404562,28,200,20,69,104,210,32,0,0,0.019,16653,39182,3108,2983,2370,1483,1180,46.207386,7.6089,0,1180,0 0,0
2024-06-16T18:02:37.908528,28,199,20,70,112,49,16,0,0,0.022,15885,37646,3115,3033,2385,1503,1174,46.207386,7.6089,0,1174,0 0,0
2024-06-16T18:02:38.402005,28,198,20,70,136,189,212,0,0,0.022,16653,28174,3202,3256,2435,1509,1248,46.207386,7.6089,0,1248,0 0,0
2024-06-16T18:02:38.904810,28,200,20,71,48,156,192,0,0,5.337,62476,8718,3258,3287,2433,1543,1348,46.207386,7.6089,0,1348,0 0,0
2024-06-16T18:02:39.401292,28,198,20,70,180,148,76,0,0,5.337,45324,43021,3330,3299,2433,1569,1433,46.207386,7.6089,0,1433,0 0,0
2024-06-16T18:02:39.906353,28,199,20,72,32,180,72,0,0,15.454,43276,38925,3370,3228,2433,1544,1357,46.207377,7.6093,0,1357,0 0,0
2024-06-16T18:02:40.405213,28,200,20,73,80,37,84,0,0,15.454,63756,42765,3279,3230,2431,1550,1230,46.207349,7.6111,0,1230,0 0,0
2024-06-16T18:02:40.905187,28,198,20,73,132,198,108,0,0,19.235,269,48141,3280,3228,2433,1571,1242,46.207349,7.6111,0,1242,0 0,0
2024-06-16T18:02:41.401967,28,198,20,72,132,21,80,0,0,19.235,14604,42509,3266,3175,2435,1544,1399,46.207309,7.6142,0,1399,0 0,0
2024-06-16T18:02:41.918068,28,197,20,74,220,233,156,0,0,21.753,56076,40205,3193,3168,2437,1547,1402,46.207309,7.6142,0,1402,0 0,0
2024-06-16T18:02:42.413187,28,197,20,72,200,234,164,0,0,21.753,17165,45837,3230,3111,2439,1545,1562,46.207265,7.6183,0,1562,0 0,0
2024-06-16T18:02:42.904946,28,198,20,75,216,19,52,0,0,20.136,20749,56077,3218,3113,2434,1541,1601,46.207265,7.6183,0,1601,0 0,0
2024-06-16T18:02:43.497206,28,195,20,74,60,24,132,0,0,20.136,33037,35853,3208,2879,2435,1542,1748,46.207229,7.6235,0,1748,0 0,0
2024-06-16T18:02:43.954275,28,197,20,75,84,164,76,0,0,20.234,40205,28941,3237,2869,2439,1515,1922,46.207229,7.6235,0,1922,0 0,0
2024-06-16T18:02:44.397040,28,198,20,75,56,191,244,0,0,20.234,54029,14093,3334,2825,2438,1525,2017,46.207229,7.6235,0,2017,0 0,0
2024-06-16T18:02:44.900767,28,198,20,75,244,250,172,0,0,19.611,20494,21261,3361,2799,2436,1529,2027,46.207211,7.6302,0,2027,0 0,0
2024-06-16T18:02:45.520664,28,196,20,74,252,132,68,0,0,19.611,2062,8973,3433,2839,2438,1530,2010,46.207224,7.6366,0,2010,0 0,0
2024-06-16T18:02:45.973664,28,197,20,74,108,63,244,0,0,17.961,62989,10765,3347,2931,2436,1557,1916,46.207224,7.6366,0,1916,0 0,0
2024-06-16T18:02:46.428511,28,198,20,74,204,174,236,0,0,17.961,59149,24333,3321,3088,2438,1542,1358,46.207262,7.6394,0,1358,0 0,0
2024-06-16T18:02:46.908455,28,198,20,74,36,114,32,0,0,19.436,55052,24077,3222,3078,2439,1543,1299,46.207262,7.6394,0,1299,0 0,0
2024-06-16T18:02:47.473283,28,195,20,73,12,8,136,0,0,19.436,60428,29453,3189,3361,2439,1554,1249,46.207308,7.6385,0,1249,0 0,0
2024-06-16T18:02:47.945751,28,198,20,73,36,139,184,0,0,19.674,5133,25101,3233,3144,2438,1546,1226,46.207308,7.6385,0,1226,0 0,0
2024-06-16T18:02:48.497200,28,198,20,72,172,108,200,0,0,19.674,57356,56333,3216,3150,2436,1550,1223,46.207354,7.6363,0,1223,0 0,0
2024-06-16T18:02:49.111992,28,198,20,72,236,35,60,0,0,19.017,56588,64013,3233,3156,2434,1548,1251,46.207354,7.6363,0,1251,0 0,0
2024-06-16T18:02:49.520810,28,198,20,71,156,116,72,0,0,19.017,44044,62221,3361,3096,2438,1546,1292,46.207354,7.6363,0,1292,0 0,0
2024-06-16T18:02:49.941043,28,199,20,72,48,207,252,0,0,19.099,33292,8206,3238,3112,2435,1549,1334,46.2074,7.634,0,1334,0 0,0
2024-06-16T18:02:50.454851,28,198,20,69,196,183,116,0,0,19.099,46348,47373,3310,3054,2436,1549,1482,46.207444,7.6313,0,1482,0 0,0
2024-06-16T18:02:50.965100,28,198,20,69,164,98,32,0,0,19.921,48396,40205,3090,3092,2437,1546,1571,46.207444,7.6313,0,1571,0 0,0
2024-06-16T18:02:51.476326,28,199,20,68,204,156,204,7,0,19.921,60941,9741,3445,2980,2436,1545,1713,46.207485,7.6275,0,1713,0 0,0
2024-06-16T18:02:51.994851,28,199,20,69,88,70,96,0,0,20.762,36365,15629,3444,2878,2438,1547,1846,46.207485,7.6275,0,1846,0 0,0
2024-06-16T18:02:52.505687,28,200,20,68,136,49,16,0,0,20.762,46605,14605,3393,2838,2435,1548,1848,46.207515,7.6217,0,1848,0 0,0
2024-06-16T18:02:53.018617,28,200,20,69,64,32,12,0,0,22.062,57101,58892,3358,2923,2435,1549,1847,46.207515,7.6217,0,1847,0 0,0
2024-06-16T18:02:53.622235,28,199,20,68,148,255,255,0,0,22.062,16909,4620,3436,2830,2434,1544,1851,46.207513,7.6144,0,1851,0 0,0
2024-06-16T18:02:53.939496,28,199,20,67,24,190,236,0,0,22.987,25101,29964,3472,2690,2434,1577,1836,46.207513,7.6144,0,1836,0 0,0
2024-06-16T18:02:54.549026,28,199,20,67,0,252,204,0,0,22.987,1805,53772,3527,3204,2434,1934,1600,46.207513,7.6144,0,1600,0 0,0
2024-06-16T18:02:54.959075,28,198,20,66,48,104,140,0,0,27.971,30733,53259,3474,3341,2432,1937,1289,46.207474,7.6091,0,1289,0 0,0
2024-06-16T18:02:55.476926,28,199,20,66,24,220,196,0,0,27.971,4364,38412,3477,3366,2436,1938,1198,46.207411,7.609,0,1198,0 0,0
2024-06-16T18:02:55.982933,28,198,20,66,180,167,112,0,0,44.601,57611,39180,3448,3454,2434,1937,1196,46.207411,7.609,0,1196,0 0,0
2024-06-16T18:02:56.495890,28,200,20,66,188,218,172,0,0,44.601,36107,47372,3444,3447,2435,1935,1210,46.207316,7.6129,0,1210,0 0,0
2024-06-16T18:02:56.903327,28,198,19,63,60,241,28,0,0,60.909,47371,47372,3440,3414,2435,1934,1218,46.207316,7.6129,0,1218,0 0,0
2024-06-16T18:02:57.518614,28,198,19,61,160,78,224,0,0,60.909,41483,44556,3373,3328,2434,1936,1215,46.207182,7.6189,0,1215,0 0,0
2024-06-16T18:02:57.904326,28,198,19,62,88,212,76,0,0,75.259,46347,39948,3354,3301,2424,1933,1205,46.207182,7.6189,0,1205,0 0,0
2024-06-16T18:02:58.441173,28,199,19,61,36,180,64,0,0,75.259,2572,58636,2419,2386,2338,1581,1182,46.207014,7.6267,0,1182,0 0,0
2024-06-16T18:02:58.952272,28,199,19,62,144,109,220,0,0,71.996,57614,46863,2410,2462,2338,1569,1120,46.207014,7.6267,0,1120,0 0,0
2024-06-16T18:02:59.566600,28,200,19,58,136,175,240,0,0,71.996,61198,65295,3155,3504,2442,1709,1106,46.207014,7.6267,0,1106,0 0,0
2024-06-16T18:03:00.591124,28,199,19,61,208,219,176,0,0,39.755,28939,9741,3710,2471,2375,1503,1497,46.206721,7.6396,0,1497,0 0,0
2024-06-16T18:03:01.708237,28,199,19,60,128,100,76,0,0,52.152,9999,31756,3907,2200,2436,1516,1705,46.206605,7.6448,0,1705,0 0,0
2024-06-16T18:03:01.912246,28,202,19,61,148,4,64,0,0,42.9,60431,13323,4095,2576,2432,1538,1586,46.206605,7.6448,0,1586,0 0,0
2024-06-16T18:03:02.437810,28,201,19,61,204,51,60,0,0,42.9,60431,48908,3620,2588,2434,1592,1583,46.20653,7.6559,0,1583,0 0,0
2024-06-16T18:03:02.948738,28,201,19,61,96,248,136,0,0,38.076,21007,42508,3729,3065,2439,1623,1567,46.20653,7.6559,0,1567,0 0,0
2024-06-16T18:03:03.461963,28,201,19,58,104,181,88,0,0,38.076,55822,24588,3715,2650,2435,1736,1649,46.206538,7.6688,0,1649,0 0,0
2024-06-16T18:03:03.969907,28,200,19,58,168,109,212,0,0,40.378,30990,20747,4050,2584,2438,1935,1223,46.206538,7.6688,0,1223,0 0,0
2024-06-16T18:03:04.487015,28,201,19,58,200,110,228,0,0,40.378,44557,42762,3591,3269,2439,1937,1393,46.206538,7.6688,0,1393,0 0,0
2024-06-16T18:03:04.994357,28,202,19,60,132,99,52,0,0,51.853,28172,53772,3580,3547,2437,1937,1247,46.206611,7.6774,0,1247,0 0,0
2024-06-16T18:03:05.508336,28,203,19,55,48,173,212,0,0,51.853,36876,61196,3395,3133,2437,1937,1236,46.206728,7.6776,0,1236,0 0,0
2024-06-16T18:03:06.018042,28,202,19,55,228,154,164,0,0,67.051,17676,35852,3323,3134,2438,1934,1233,46.206728,7.6776,0,1233,0 0,0
2024-06-16T18:03:06.431123,28,202,19,54,184,244,72,0,0,67.051,62731,27660,3126,3295,2437,1936,1197,46.206875,7.6706,0,1197,0 0,0
2024-06-16T18:03:06.939886,28,200,19,51,144,243,52,0,0,77.853,36107,45325,2837,2900,2365,1561,1207,46.206875,7.6706,0,1207,0 0,0
2024-06-16T18:03:07.656841,28,203,19,48,48,112,8,0,0,77.853,48910,65295,2501,2315,2354,1567,1185,46.207046,7.6599,0,1185,0 0,0
2024-06-16T18:03:07.917013,28,204,19,48,172,166,100,0,0,63.571,46606,35087,2543,2504,2352,1566,1195,46.207046,7.6599,0,1195,0 0,0
2024-06-16T18:03:08.488861,28,204,18,47,100,173,220,0,0,63.571,24846,65295,2860,2753,2360,1570,1201,46.207201,7.6496,0,1201,0 0,0
2024-06-16T18:03:09.193122,28,204,18,47,24,151,124,0,0,33.647,14350,31503,3109,3016,2394,1557,1203,46.207201,7.6496,0,1203,0 0,0
2024-06-16T18:03:09.504744,28,206,18,46,24,251,188,0,0,33.647,20237,33294,3181,3092,2425,1547,1201,46.207201,7.6496,0,1201,0 0,0
2024-06-16T18:03:10.022207,29,208,19,48,160,100,76,0,0,26.06,60172,18958,3127,3157,2438,1534,1224,46.207298,7.643,0,1224,0 0,0
2024-06-16T18:03:10.443517,28,207,19,48,64,90,172,0,0,26.06,11533,4622,3188,3306,2436,1589,1350,46.207361,7.6386,0,1350,0 0,0
2024-06-16T18:03:10.947511,29,209,19,49,28,21,92,0,0,24.662,12045,29709,3141,3170,2434,1572,1275,46.207361,7.6386,0,1275,0 0,0
2024-06-16T18:03:11.456154,29,208,19,51,228,46,236,0,0,24.662,40461,18189,3269,3134,2435,1578,1541,46.207416,7.634,0,1541,0 0,0
2024-06-16T18:03:11.967877,29,208,19,50,124,67,52,0,0,28.812,36877,17421,3596,2670,2432,1581,1843,46.207416,7.634,0,1843,0 0,0
2024-06-16T18:03:12.486994,29,209,19,50,0,106,172,0,0,28.812,5903,4364,3673,2357,2433,1574,2077,46.207469,7.6276,0,2077,0 0,0
2024-06-16T18:03:12.992127,29,210,19,53,188,107,184,0,0,31.367,55567,22540,4094,2491,2434,1617,2092,46.207469,7.6276,0,2092,0 0,0
2024-06-16T18:03:13.494408,29,210,19,52,212,193,20,0,0,31.367,46606,61450,3847,2996,2434,1901,1355,46.207479,7.6177,0,1355,0 0,0
2024-06-16T18:03:14.025541,29,209,19,52,208,158,224,0,0,33.855,21518,27915,3980,2938,2432,1938,1409,46.207479,7.6177,0,1409,0 0,0
2024-06-16T18:03:14.408077,29,210,19,52,36,54,100,0,0,33.855,5133,22283,3797,3081,2432,1938,1336,46.207479,7.6177,0,1336,0 0,0
2024-06-16T18:03:14.937888,29,211,19,51,244,115,52,0,0,48.857,12813,42251,3649,3128,2434,1939,1246,46.20742,7.6116,0,1246,0 0,0
2024-06-16T18:03:15.402737,29,210,19,53,164,142,224,0,0,48.857,22796,53259,3510,3325,2433,1941,1201,46.207312,7.6128,0,1201,0 0,0
2024-06-16T18:03:16.064806,29,212,19,52,244,175,248,0,0,64.639,4364,22028,3427,3392,2433,1940,1198,46.207312,7.6128,0,1198,0 0,0
2024-06-16T18:03:16.405176,29,211,19,49,192,51,48,0,0,64.639,55819,41996,3383,3350,2434,1935,1215,46.20717,7.6191,0,1215,0 0,0
2024-06-16T18:03:16.912016,29,211,19,48,252,177,24,0,0,78.088,51467,43020,3328,3255,2436,1937,1225,46.20717,7.6191,0,1225,0 0,0
2024-06-16T18:03:17.494019,29,214,19,49,240,32,8,0,0,78.088,2316,58380,2641,2502,2343,1540,1207,46.206994,7.6274,0,1207,0 0,0
2024-06-16T18:03:17.976918,29,214,18,47,184,102,100,0,0,78.242,18959,48655,2539,2457,2344,1537,1142,46.206994,7.6274,0,1142,0 0,0
2024-06-16T18:03:18.474574,29,215,18,45,204,176,12,0,0,78.242,34062,65295,2871,3002,2402,1560,1140,46.206809,7.6362,0,1140,0 0,0
2024-06-16T18:03:18.974876,29,216,18,45,212,194,32,0,0,47.152,31757,30991,3109,3158,2433,1562,1193,46.206809,7.6362,0,1193,0 0,0
2024-06-16T18:03:20.048000,29,218,18,45,100,202,160,0,0,43.767,36622,781,3853,2601,2434,1563,1618,46.206674,7.6419,0,1618,0 0,0
2024-06-16T18:03:20.542683,29,219,18,47,44,80,12,0,0,43.767,61199,65291,3858,2316,2435,1595,1686,46.20657,7.6477,0,1686,0 0,0
2024-06-16T18:03:20.902965,29,218,18,47,96,31,252,0,0,39.769,49679,35851,3970,2756,2437,1633,1634,46.20657,7.6477,0,1634,0 0,0
2024-06-16T18:03:21.389383,29,220,18,47,200,81,16,0,0,39.769,43278,9227,4052,2849,2437,1664,1697,46.206521,7.6592,0,1697,0 0,0
2024-06-16T18:03:21.894617,29,220,19,48,200,25,148,0,0,41.144,10511,56331,4093,2522,2437,1691,1617,46.206521,7.6592,0,1617,0 0,0
2024-06-16T18:03:22.406637,29,218,18,46,164,25,152,0,0,41.144,32015,6923,4050,2771,2435,1902,1217,46.206551,7.6721,0,1217,0 0,0
2024-06-16T18:03:22.904297,29,219,19,48,200,67,60,0,0,49.581,25359,12043,3732,3162,2438,1935,1319,46.206551,7.6721,0,1319,0 0,0
2024-06-16T18:03:23.404798,29,221,18,45,252,153,156,0,0,49.581,50445,46091,3800,3398,2434,1936,1280,46.206653,7.6777,0,1280,0 0,0
2024-06-16T18:03:23.989457,29,220,18,46,148,21,84,0,0,62.876,46860,24075,3301,3161,2435,1937,1224,46.206653,7.6777,0,1224,0 0,0
2024-06-16T18:03:24.465799,29,218,18,43,184,52,68,0,0,62.876,21771,60683,3393,3212,2437,1938,1235,46.206653,7.6777,0,1235,0 0,0
2024-06-16T18:03:24.912875,29,218,18,43,164,16,0,0,0,75.795,63755,23820,2844,3018,2438,1934,1191,46.206795,7.674,0,1191,0 0,0
2024-06-16T18:03:25.403254,29,221,18,42,204,65,28,0,0,75.795,56842,7180,2835,2926,2383,1614,1209,46.206962,7.6644,0,1209,0 0,0
2024-06-16T18:03:26.007095,29,221,18,40,100,185,148,0,0,82.612,64268,4622,2659,2635,2353,1579,1185,46.206962,7.6644,0,1185,0 0,0
2024-06-16T18:03:26.457581,29,222,18,39,216,43,180,0,0,82.612,21519,65295,2498,2651,2354,1586,1181,46.207145,7.6522,0,1181,0 0,0
2024-06-16T18:03:26.913449,29,222,18,38,200,246,108,0,0,52.94,28942,53775,2861,2912,2382,1612,1147,46.207145,7.6522,0,1147,0 0,0
2024-06-16T18:03:27.410845,29,223,18,37,0,200,136,0,0,52.94,39436,35598,2913,3178,2434,1606,1155,46.207285,7.6427,0,1155,0 0,0
2024-06-16T18:03:27.943476,30,224,18,38,212,166,96,0,0,38.889,43020,23566,3390,2612,2435,1550,1457,46.207285,7.6427,0,1457,0 0,0
2024-06-16T18:03:28.411255,30,224,18,39,104,11,176,0,0,38.889,42765,55052,3480,2641,2393,1535,1569,46.207385,7.6371,0,1569,0 0,0
2024-06-16T18:03:28.967468,30,226,18,39,0,67,56,0,0,35.51,50190,3341,3207,2670,2412,1542,1632,46.207385,7.6371,0,1632,0 0,0
2024-06-16T18:03:29.407964,30,226,18,40,24,183,116,0,0,35.51,33806,44300,3534,2732,2435,1623,1754,46.207385,7.6371,0,1754,0 0,0
2024-06-16T18:03:29.933750,30,226,18,40,84,102,100,0,0,29.715,36622,42508,3714,2383,2433,1617,1891,46.207459,7.6298,0,1891,0 0,0
2024-06-16T18:03:30.393858,30,227,18,39,120,250,172,0,0,29.715,22031,4364,3775,2568,2432,1746,1943,46.207483,7.6198,0,1943,0 0,0
2024-06-16T18:03:31.027062,30,227,18,41,164,199,112,0,0,33.957,34063,33035,3973,2735,2431,1938,1158,46.207483,7.6198,0,1158,0 0,0
2024-06-16T18:03:31.405213,30,227,18,40,40,188,204,0,0,33.957,23053,25355,3695,3323,2433,1939,1201,46.207437,7.6116,0,1201,0 0,0
2024-06-16T18:03:32.049480,30,229,18,41,240,210,32,0,0,44.608,34060,16652,3590,3290,2435,1943,1319,46.207437,7.6116,0,1319,0 0,0
2024-06-16T18:03:32.405332,30,230,18,41,16,84,68,0,0,44.608,24844,7692,3571,3358,2434,1940,1183,46.207338,7.6107,0,1183,0 0,0
2024-06-16T18:03:33.064298,30,229,18,40,144,255,248,0,0,60.899,22540,44300,3376,3454,2433,1939,1199,46.207338,7.6107,0,1199,0 0,0
2024-06-16T18:03:33.407875,30,230,18,38,8,60,204,0,0,60.899,35851,40972,3392,3242,2435,1941,1234,46.207204,7.6164,0,1234,0 0,0
2024-06-16T18:03:33.908487,30,230,18,41,28,46,232,0,0,74.996,12,29964,3320,3281,2438,1937,1198,46.207204,7.6164,0,1198,0 0,0
2024-06-16T18:03:34.509137,30,232,18,38,148,149,92,0,0,74.996,56843,59404,2725,2685,2349,1586,1227,46.207204,7.6164,0,1227,0 0,0
2024-06-16T18:03:34.908184,30,230,18,38,148,167,124,0,0,81.927,44044,57613,2611,2434,2344,1575,1138,46.207037,7.6247,0,1138,0 0,0
2024-06-16T18:03:35.417833,30,231,18,39,184,170,172,0,0,81.927,48398,65295,2532,2886,2352,1590,1239,46.206848,7.6343,0,1239,0 0,0
2024-06-16T18:03:35.907091,30,232,18,38,92,85,88,0,0,50.251,44557,56079,3316,2910,2430,1602,1331,46.206848,7.6343,0,1331,0 0,0
2024-06-16T18:03:36.452927,30,236,18,38,16,128,8,0,0,50.251,64013,38157,3005,3243,2433,1600,1011,46.206706,7.6408,0,1011,0 0,0
2024-06-16T18:03:36.904145,30,236,18,39,60,182,100,0,0,43.048,54284,34062,2590,3515,2432,1572,850,46.206706,7.6408,0,850,0 0,0
2024-06-16T18:03:37.412838,30,235,18,38,208,231,120,0,0,43.048,39691,65295,2406,3585,2433,1604,831,46.206601,7.6466,0,831,0 0,0
2024-06-16T18:03:37.903559,30,236,18,40,220,222,224,0,0,39.501,18187,65295,2790,3757,2433,1643,851,46.206601,7.6466,0,851,0 0,0
2024-06-16T18:03:39.115888,30,239,18,41,240,130,32,0,0,44.15,38408,41487,3209,3883,2436,1903,1305,46.206506,7.6454,0,1305,0 0,0
2024-06-16T18:03:39.408509,31,240,18,44,216,21,88,0,0,44.15,52747,14093,3009,3419,2434,1922,1113,46.206506,7.6454,0,1113,0 0,0
2024-06-16T18:03:39.935068,30,239,18,45,16,24,140,0,0,58.049,4363,22543,2568,2550,2359,1518,1215,46.206438,7.6346,0,1215,0 0,0
2024-06-16T18:03:40.652584,31,242,18,46,228,151,112,0,0,58.049,22798,51727,2595,3146,2358,1527,1147,46.206404,7.6162,0,1147,0 0,0
2024-06-16T18:03:41.061078,31,242,18,47,132,193,16,0,0,46.85,64012,65295,2410,3681,2435,1685,697,46.206404,7.6162,0,697,0 0,0
2024-06-16T18:03:41.476205,31,244,19,49,255,42,164,0,0,46.85,55050,65295,2530,3966,2436,1781,746,46.206394,7.5981,0,746,0 0,0
2024-06-16T18:03:41.982951,31,243,18,47,84,75,188,0,0,43.958,64266,65295,2462,4095,2434,1900,1659,46.206394,7.5981,0,1659,0 0,0
2024-06-16T18:03:42.475889,31,245,19,51,148,146,32,0,0,43.958,38921,52493,2980,3914,2436,1898,1429,46.206443,7.5843,0,1429,0 0,0
2024-06-16T18:03:42.901390,31,245,19,52,124,155,180,0,0,49.759,49673,34830,3068,3416,2442,1920,1217,46.206443,7.5843,0,1217,0 0,0
